"date","GPP","Tair","SW","year","month","day","hour"
2017-01-01 00:00:00,0,21.99182,0,2017,1,1,0
2017-01-01 00:30:00,0,21.93417,0,2017,1,1,0
2017-01-01 00:59:59,0,21.82439,0,2017,1,1,0
2017-01-01 01:30:00,0,21.66668,0,2017,1,1,1
2017-01-01 02:00:00,0,21.52108,0,2017,1,1,2
2017-01-01 02:29:59,0,21.61412,0,2017,1,1,2
2017-01-01 03:00:00,0,21.63433,0,2017,1,1,3
2017-01-01 03:30:00,0,21.34742,0,2017,1,1,3
2017-01-01 03:59:59,0,21.22688,0,2017,1,1,3
2017-01-01 04:30:00,0,21.15267,0,2017,1,1,4
2017-01-01 05:00:00,0,21.15478,0,2017,1,1,5
2017-01-01 05:29:59,0,21.25287,0,2017,1,1,5
2017-01-01 06:00:00,0,21.37445,0,2017,1,1,6
2017-01-01 06:30:00,0,21.46836,0,2017,1,1,6
2017-01-01 06:59:59,0.760787162581861,21.85506,56.13984,2017,1,1,6
2017-01-01 07:30:00,2.4850885156104,22.70714,115.4339,2017,1,1,7
2017-01-01 08:00:00,3.41302024250516,23.36044,134.2785,2017,1,1,8
2017-01-01 08:29:59,2.70256958044752,23.25933,98.75986,2017,1,1,8
2017-01-01 09:00:00,5.54814298484471,23.27464,194.438,2017,1,1,9
2017-01-01 09:30:00,3.97724823894072,23.25539,242.8641,2017,1,1,9
2017-01-01 09:59:59,4.18697396111857,23.56405,279.3304,2017,1,1,9
2017-01-01 10:30:00,6.83502291100512,24.20958,509.6479,2017,1,1,10
2017-01-01 11:00:00,6.26495887756369,24.58088,497.4532,2017,1,1,11
2017-01-01 11:29:59,5.79707030979849,25.04132,547.6696,2017,1,1,11
2017-01-01 12:00:00,5.8712903516701,25.50848,598.6683,2017,1,1,12
2017-01-01 12:30:00,7.15016067487643,25.49773,660.0598,2017,1,1,12
2017-01-01 12:59:59,6.52795424749161,26.14665,669.7419,2017,1,1,12
2017-01-01 13:30:00,5.83906583844329,26.51314,559.4764,2017,1,1,13
2017-01-01 14:00:00,6.26217403967818,26.63296,538.6215,2017,1,1,14
2017-01-01 14:29:59,6.68133094052296,27.04413,656.5518,2017,1,1,14
2017-01-01 15:00:00,6.47243337087679,27.7182,522.169,2017,1,1,15
2017-01-01 15:30:00,4.58875657165978,27.72073,367.7212,2017,1,1,15
2017-01-01 15:59:59,4.61714264789029,27.70248,393.3104,2017,1,1,15
2017-01-01 16:30:00,3.85638688662021,27.64963,315.4325,2017,1,1,16
2017-01-01 17:00:00,2.94556290754978,27.61958,231.1056,2017,1,1,17
2017-01-01 17:29:59,1.62756784985138,26.92869,141.1929,2017,1,1,17
2017-01-01 18:00:00,1.89849246245167,25.72824,96.96622,2017,1,1,18
2017-01-01 18:30:00,1.54318842154512,25.69882,72.54288,2017,1,1,18
2017-01-01 18:59:59,0,25.73407,0,2017,1,1,18
2017-01-01 19:30:00,0,25.6175,0,2017,1,1,19
2017-01-01 20:00:00,0,25.35465,0,2017,1,1,20
2017-01-01 20:29:59,0,24.8588,0,2017,1,1,20
2017-01-01 21:00:00,0,24.48615,0,2017,1,1,21
2017-01-01 21:30:00,0,24.52635,0,2017,1,1,21
2017-01-01 21:59:59,0,24.42182,0,2017,1,1,21
2017-01-01 22:30:00,0,24.4711,0,2017,1,1,22
2017-01-01 23:00:00,0,24.49955,0,2017,1,1,23
2017-01-01 23:29:59,0,24.53159,0,2017,1,1,23
2017-01-02 00:00:00,0,24.63966,0,2017,1,2,0
2017-01-02 00:30:00,0,24.52156,0,2017,1,2,0
2017-01-02 00:59:59,0,24.23463,0,2017,1,2,0
2017-01-02 01:30:00,0,23.90264,0,2017,1,2,1
2017-01-02 02:00:00,0,23.55831,0,2017,1,2,2
2017-01-02 02:29:59,0,23.37847,0,2017,1,2,2
2017-01-02 03:00:00,0,23.17615,0,2017,1,2,3
2017-01-02 03:30:00,0,23.17366,0,2017,1,2,3
2017-01-02 03:59:59,0,23.05635,0,2017,1,2,3
2017-01-02 04:30:00,0,22.81013,0,2017,1,2,4
2017-01-02 05:00:00,0,22.65189,0,2017,1,2,5
2017-01-02 05:29:59,0,22.3726,0,2017,1,2,5
2017-01-02 06:00:00,0,22.22281,0,2017,1,2,6
2017-01-02 06:30:00,0,22.41176,0,2017,1,2,6
2017-01-02 06:59:59,1.89602231199025,22.74847,46.15945,2017,1,2,6
2017-01-02 07:30:00,2.28114687134789,23.0064,93.63628,2017,1,2,7
2017-01-02 08:00:00,5.11238732884405,24.81676,410.9754,2017,1,2,8
2017-01-02 08:29:59,5.31795684439823,25.41594,477.6564,2017,1,2,8
2017-01-02 09:00:00,5.52449524096826,25.6256,523.2128,2017,1,2,9
2017-01-02 09:30:00,4.50281079423983,26.75433,675.9534,2017,1,2,9
2017-01-02 09:59:59,4.94129584428936,28.0384,790.1497,2017,1,2,9
2017-01-02 10:30:00,5.25479723368417,28.53017,877.5363,2017,1,2,10
2017-01-02 11:00:00,4.79686589746729,29.09631,952.1961,2017,1,2,11
2017-01-02 11:29:59,4.02367427782539,29.59933,1007.093,2017,1,2,11
2017-01-02 12:00:00,4.86835266439705,30.21906,1060.514,2017,1,2,12
2017-01-02 12:30:00,3.19835637225471,30.77184,1078.737,2017,1,2,12
2017-01-02 12:59:59,3.65431160047563,31.05945,1072.922,2017,1,2,12
2017-01-02 13:30:00,3.88406332902689,31.32328,1061.187,2017,1,2,13
2017-01-02 14:00:00,4.03738266510259,31.82945,1034.008,2017,1,2,14
2017-01-02 14:29:59,4.27907812026228,32.02016,993.0936,2017,1,2,14
2017-01-02 15:00:00,4.27083810352464,32.51603,932.0156,2017,1,2,15
2017-01-02 15:30:00,4.32992157113965,32.83023,899.1585,2017,1,2,15
2017-01-02 15:59:59,4.26666147290826,32.91822,807.2286,2017,1,2,15
2017-01-02 16:30:00,3.88905853939563,32.94324,649.3351,2017,1,2,16
2017-01-02 17:00:00,1.93353312347396,32.26881,445.6223,2017,1,2,17
2017-01-02 17:29:59,1.73917283087561,31.89872,326.6561,2017,1,2,17
2017-01-02 18:00:00,1.55255317450176,32.01857,289.9212,2017,1,2,18
2017-01-02 18:30:00,1.3190617241572,31.86243,221.07,2017,1,2,18
2017-01-02 18:59:59,0,31.49027,102.0674,2017,1,2,18
2017-01-02 19:30:00,0,30.60035,0,2017,1,2,19
2017-01-02 20:00:00,0,29.53215,0,2017,1,2,20
2017-01-02 20:29:59,0,28.89774,0,2017,1,2,20
2017-01-02 21:00:00,0,28.32338,0,2017,1,2,21
2017-01-02 21:30:00,0,27.71388,0,2017,1,2,21
2017-01-02 21:59:59,0,27.1893,0,2017,1,2,21
2017-01-02 22:30:00,0,26.94989,0,2017,1,2,22
2017-01-02 23:00:00,0,26.68463,0,2017,1,2,23
2017-01-02 23:29:59,0,26.19963,0,2017,1,2,23
2017-01-03 00:00:00,0,25.37183,0,2017,1,3,0
2017-01-03 00:30:00,0,25.19473,0,2017,1,3,0
2017-01-03 00:59:59,0,25.33311,0,2017,1,3,0
2017-01-03 01:30:00,0,25.14914,0,2017,1,3,1
2017-01-03 02:00:00,0,24.84451,0,2017,1,3,2
2017-01-03 02:29:59,0,24.538,0,2017,1,3,2
2017-01-03 03:00:00,0,24.13338,0,2017,1,3,3
2017-01-03 03:30:00,0,23.92513,0,2017,1,3,3
2017-01-03 03:59:59,0,23.58319,0,2017,1,3,3
2017-01-03 04:30:00,0,23.12813,0,2017,1,3,4
2017-01-03 05:00:00,0,22.86446,0,2017,1,3,5
2017-01-03 05:29:59,0,22.55576,0,2017,1,3,5
2017-01-03 06:00:00,0,22.12159,0,2017,1,3,6
2017-01-03 06:30:00,1.26827838009967,21.87738,22.74949,2017,1,3,6
2017-01-03 06:59:59,1.14538637049444,22.79348,115.4353,2017,1,3,6
2017-01-03 07:30:00,2.60791674682417,24.28755,223.8721,2017,1,3,7
2017-01-03 08:00:00,4.60548548076868,25.14414,339.5686,2017,1,3,8
2017-01-03 08:29:59,4.95472441415738,26.03577,456.8851,2017,1,3,8
2017-01-03 09:00:00,4.44771002119464,26.99212,519.2156,2017,1,3,9
2017-01-03 09:30:00,4.99209657882424,27.75888,671.8551,2017,1,3,9
2017-01-03 09:59:59,4.81347546494162,28.62834,787.3904,2017,1,3,9
2017-01-03 10:30:00,5.63239100175202,29.28934,875.5611,2017,1,3,10
2017-01-03 11:00:00,4.97424560256492,30.06535,948.0645,2017,1,3,11
2017-01-03 11:29:59,5.25855063297364,30.72816,1003.97,2017,1,3,11
2017-01-03 12:00:00,5.89494273195944,31.19495,1042.381,2017,1,3,12
2017-01-03 12:30:00,5.57851238285008,31.60013,1064.66,2017,1,3,12
2017-01-03 12:59:59,4.71488627344406,32.03614,1069.862,2017,1,3,12
2017-01-03 13:30:00,6.28037723451239,32.56479,1057.627,2017,1,3,13
2017-01-03 14:00:00,5.94379284454829,32.90125,1030.783,2017,1,3,14
2017-01-03 14:29:59,6.20047301909836,33.01253,989.7051,2017,1,3,14
2017-01-03 15:00:00,6.42880200176044,33.33949,933.7296,2017,1,3,15
2017-01-03 15:30:00,5.7580943485538,33.71049,861.6576,2017,1,3,15
2017-01-03 15:59:59,6.35944687973385,33.80982,774.7687,2017,1,3,15
2017-01-03 16:30:00,5.76254077214046,34.19543,677.2072,2017,1,3,16
2017-01-03 17:00:00,4.61871355153333,34.03901,571.2931,2017,1,3,17
2017-01-03 17:29:59,1.34952402292779,33.87,400.6642,2017,1,3,17
2017-01-03 18:00:00,1.54684511097297,33.83545,283.6543,2017,1,3,18
2017-01-03 18:30:00,1.46103551626033,33.70709,178.2488,2017,1,3,18
2017-01-03 18:59:59,0.407859843334322,33.22801,82.56226,2017,1,3,18
2017-01-03 19:30:00,0,32.43694,0,2017,1,3,19
2017-01-03 20:00:00,0,31.41786,0,2017,1,3,20
2017-01-03 20:29:59,0,30.45575,0,2017,1,3,20
2017-01-03 21:00:00,0,29.54811,0,2017,1,3,21
2017-01-03 21:30:00,0,28.96976,0,2017,1,3,21
2017-01-03 21:59:59,0,28.84759,0,2017,1,3,21
2017-01-03 22:30:00,0,28.57747,0,2017,1,3,22
2017-01-03 23:00:00,0,27.9858,0,2017,1,3,23
2017-01-03 23:29:59,0,27.05,0,2017,1,3,23
2017-01-04 00:00:00,0,26.82543,0,2017,1,4,0
2017-01-04 00:30:00,0,26.9618,0,2017,1,4,0
2017-01-04 00:59:59,0,26.57175,0,2017,1,4,0
2017-01-04 01:30:00,0,26.18784,0,2017,1,4,1
2017-01-04 02:00:00,0,25.91242,0,2017,1,4,2
2017-01-04 02:29:59,0,25.91133,0,2017,1,4,2
2017-01-04 03:00:00,0,25.40934,0,2017,1,4,3
2017-01-04 03:30:00,0,24.85356,0,2017,1,4,3
2017-01-04 03:59:59,0,24.93347,0,2017,1,4,3
2017-01-04 04:30:00,0,24.76188,0,2017,1,4,4
2017-01-04 05:00:00,0,24.56168,0,2017,1,4,5
2017-01-04 05:29:59,0,24.31845,0,2017,1,4,5
2017-01-04 06:00:00,0,23.83434,0,2017,1,4,6
2017-01-04 06:30:00,0.982837932885785,23.7226,23.55267,2017,1,4,6
2017-01-04 06:59:59,2.01671168752054,24.5862,113.8012,2017,1,4,6
2017-01-04 07:30:00,3.28780858536522,25.9198,225.545,2017,1,4,7
2017-01-04 08:00:00,2.89521441561168,27.33263,341.975,2017,1,4,8
2017-01-04 08:29:59,5.29432243759858,28.35414,462.5578,2017,1,4,8
2017-01-04 09:00:00,4.66962702221476,29.46718,524.8776,2017,1,4,9
2017-01-04 09:30:00,4.25146974643942,30.18455,662.7866,2017,1,4,9
2017-01-04 09:59:59,5.2469772941612,31.27345,783.5284,2017,1,4,9
2017-01-04 10:30:00,5.39879336259976,32.23613,868.3445,2017,1,4,10
2017-01-04 11:00:00,5.40769685965451,32.67299,936.4035,2017,1,4,11
2017-01-04 11:29:59,5.88603085411659,32.90995,993.2678,2017,1,4,11
2017-01-04 12:00:00,6.65081219251801,33.43931,1032.473,2017,1,4,12
2017-01-04 12:30:00,6.29041764844461,33.45441,1071.45,2017,1,4,12
2017-01-04 12:59:59,6.92649485886023,33.69705,956.7045,2017,1,4,12
2017-01-04 13:30:00,6.01433040436745,33.96548,1071.992,2017,1,4,13
2017-01-04 14:00:00,6.47905885580904,34.22501,965.9948,2017,1,4,14
2017-01-04 14:29:59,6.29772583959828,34.61189,990.7747,2017,1,4,14
2017-01-04 15:00:00,6.79360224804772,34.69721,933.9715,2017,1,4,15
2017-01-04 15:30:00,6.52255722155603,35.12095,834.8725,2017,1,4,15
2017-01-04 15:59:59,6.5597000792036,35.14844,791.476,2017,1,4,15
2017-01-04 16:30:00,6.71824439558248,35.36621,669.8043,2017,1,4,16
2017-01-04 17:00:00,5.55633477311782,35.26636,570.631,2017,1,4,17
2017-01-04 17:29:59,2.93981309713327,35.35818,453.9392,2017,1,4,17
2017-01-04 18:00:00,2.30363756681851,35.14148,338.3477,2017,1,4,18
2017-01-04 18:30:00,1.15423684559616,34.99768,196.5378,2017,1,4,18
2017-01-04 18:59:59,0.17211791838779,34.27868,57.99099,2017,1,4,18
2017-01-04 19:30:00,0,33.42887,13.41808,2017,1,4,19
2017-01-04 20:00:00,0,27.27338,0,2017,1,4,20
2017-01-04 20:29:59,0,25.14132,0,2017,1,4,20
2017-01-04 21:00:00,0,24.88237,0,2017,1,4,21
2017-01-04 21:30:00,0,24.75212,0,2017,1,4,21
2017-01-04 21:59:59,0,24.89426,0,2017,1,4,21
2017-01-04 22:30:00,0,25.06142,0,2017,1,4,22
2017-01-04 23:00:00,0,25.27617,0,2017,1,4,23
2017-01-04 23:29:59,0,25.40299,0,2017,1,4,23
2017-01-05 00:00:00,0,25.42588,0,2017,1,5,0
2017-01-05 00:30:00,0,25.33075,0,2017,1,5,0
2017-01-05 00:59:59,0,25.26415,0,2017,1,5,0
2017-01-05 01:30:00,0,25.2407,0,2017,1,5,1
2017-01-05 02:00:00,0,25.14264,0,2017,1,5,2
2017-01-05 02:29:59,0,24.94297,0,2017,1,5,2
2017-01-05 03:00:00,0,24.72644,0,2017,1,5,3
2017-01-05 03:30:00,0,24.88269,0,2017,1,5,3
2017-01-05 03:59:59,0,24.89611,0,2017,1,5,3
2017-01-05 04:30:00,0,24.71906,0,2017,1,5,4
2017-01-05 05:00:00,0,24.51641,0,2017,1,5,5
2017-01-05 05:29:59,0,24.34391,0,2017,1,5,5
2017-01-05 06:00:00,0,24.05472,0,2017,1,5,6
2017-01-05 06:30:00,0.4431942033676,24.0422,11.29941,2017,1,5,6
2017-01-05 06:59:59,0.382971104886511,24.36506,51.43434,2017,1,5,6
2017-01-05 07:30:00,0.635358769481915,25.29616,98.17033,2017,1,5,7
2017-01-05 08:00:00,7.18069749446229,26.24409,207.4156,2017,1,5,8
2017-01-05 08:29:59,5.9178776482484,27.44943,466.3192,2017,1,5,8
2017-01-05 09:00:00,5.12835379959099,28.25958,386.0275,2017,1,5,9
2017-01-05 09:30:00,8.91348343050996,29.38125,666.2299,2017,1,5,9
2017-01-05 09:59:59,8.01837654270397,29.65598,622.1932,2017,1,5,9
2017-01-05 10:30:00,7.43815899734404,30.09236,879.7409,2017,1,5,10
2017-01-05 11:00:00,7.49841121912174,31.01762,844.324,2017,1,5,11
2017-01-05 11:29:59,7.1914086553159,31.81048,961.2639,2017,1,5,11
2017-01-05 12:00:00,8.07026659751642,32.34381,947.3928,2017,1,5,12
2017-01-05 12:30:00,7.53254975547396,32.50814,904.1881,2017,1,5,12
2017-01-05 12:59:59,6.73430282763357,32.88823,913.9457,2017,1,5,12
2017-01-05 13:30:00,7.67601418851343,33.09879,733.8961,2017,1,5,13
2017-01-05 14:00:00,7.01978101957043,33.24275,732.0344,2017,1,5,14
2017-01-05 14:29:59,3.22595591537184,31.64152,262.8625,2017,1,5,14
2017-01-05 15:00:00,5.93358284047621,32.80016,624.4891,2017,1,5,15
2017-01-05 15:30:00,6.80040216235609,34.12115,778.2365,2017,1,5,15
2017-01-05 15:59:59,6.22785414534115,34.22308,501.4236,2017,1,5,15
2017-01-05 16:30:00,0,29.21724,51.31305,2017,1,5,16
2017-01-05 17:00:00,0.923128565456288,26.83286,131.0294,2017,1,5,17
2017-01-05 17:29:59,0.0799367203714252,27.24358,110.3031,2017,1,5,17
2017-01-05 18:00:00,0,28.13462,74.52159,2017,1,5,18
2017-01-05 18:30:00,0,27.935,76.64878,2017,1,5,18
2017-01-05 18:59:59,0,27.77481,48.62981,2017,1,5,18
2017-01-05 19:30:00,0,27.2998,0,2017,1,5,19
2017-01-05 20:00:00,0,26.39679,0,2017,1,5,20
2017-01-05 20:29:59,0,25.55406,0,2017,1,5,20
2017-01-05 21:00:00,0,25.13999,0,2017,1,5,21
2017-01-05 21:30:00,0,25.11581,0,2017,1,5,21
2017-01-05 21:59:59,0,25.21127,0,2017,1,5,21
2017-01-05 22:30:00,0,25.2646,0,2017,1,5,22
2017-01-05 23:00:00,0,25.15378,0,2017,1,5,23
2017-01-05 23:29:59,0,25.16283,0,2017,1,5,23
2017-01-06 00:00:00,0,25.20447,0,2017,1,6,0
2017-01-06 00:30:00,0,25.20202,0,2017,1,6,0
2017-01-06 00:59:59,0,25.08042,0,2017,1,6,0
2017-01-06 01:30:00,0,24.91258,0,2017,1,6,1
2017-01-06 02:00:00,0,24.84589,0,2017,1,6,2
2017-01-06 02:29:59,0,24.74474,0,2017,1,6,2
2017-01-06 03:00:00,0,24.69385,0,2017,1,6,3
2017-01-06 03:30:00,0,24.58452,0,2017,1,6,3
2017-01-06 03:59:59,0,24.7306,0,2017,1,6,3
2017-01-06 04:30:00,0,24.71429,0,2017,1,6,4
2017-01-06 05:00:00,0,24.51269,0,2017,1,6,5
2017-01-06 05:29:59,0,24.29207,0,2017,1,6,5
2017-01-06 06:00:00,0,24.4265,0,2017,1,6,6
2017-01-06 06:30:00,1.17720023299116,24.67184,23.84616,2017,1,6,6
2017-01-06 06:59:59,1.09334746505689,25.50995,103.6758,2017,1,6,6
2017-01-06 07:30:00,0,27.29394,214.0247,2017,1,6,7
2017-01-06 08:00:00,3.28649777163493,28.57565,329.1346,2017,1,6,8
2017-01-06 08:29:59,4.00613708037288,29.47629,447.0329,2017,1,6,8
2017-01-06 09:00:00,6.91296221782229,30.28435,525.6082,2017,1,6,9
2017-01-06 09:30:00,4.62637979163266,30.76865,634.7004,2017,1,6,9
2017-01-06 09:59:59,7.87936431630689,31.35715,761.7121,2017,1,6,9
2017-01-06 10:30:00,7.11993084118286,32.56321,847.5629,2017,1,6,10
2017-01-06 11:00:00,5.60179747266425,32.45945,583.8148,2017,1,6,11
2017-01-06 11:29:59,4.86580754344803,32.76315,752.8397,2017,1,6,11
2017-01-06 12:00:00,6.84409619353648,33.37009,827.0333,2017,1,6,12
2017-01-06 12:30:00,8.0117759300699,33.81082,1119.146,2017,1,6,12
2017-01-06 12:59:59,7.4751825580951,34.49372,1056.721,2017,1,6,12
2017-01-06 13:30:00,7.50446798096016,34.69023,891.6943,2017,1,6,13
2017-01-06 14:00:00,6.79670654996559,34.98183,894.7999,2017,1,6,14
2017-01-06 14:29:59,7.55779113695318,35.16552,917.2571,2017,1,6,14
2017-01-06 15:00:00,6.64210424169921,35.61678,789.8587,2017,1,6,15
2017-01-06 15:30:00,6.9914113713611,35.53585,893.6411,2017,1,6,15
2017-01-06 15:59:59,6.63737470002693,35.94669,626.5364,2017,1,6,15
2017-01-06 16:30:00,2.58018565127255,35.07608,362.5182,2017,1,6,16
2017-01-06 17:00:00,2.78168727302791,35.61984,335.8544,2017,1,6,17
2017-01-06 17:29:59,1.41859883400968,35.56186,250.5353,2017,1,6,17
2017-01-06 18:00:00,1.77722808804599,35.49747,255.6908,2017,1,6,18
2017-01-06 18:30:00,0.328439248555716,35.42075,147.2084,2017,1,6,18
2017-01-06 18:59:59,0,34.59381,21.40752,2017,1,6,18
2017-01-06 19:30:00,0,28.80123,0,2017,1,6,19
2017-01-06 20:00:00,0,27.5637,0,2017,1,6,20
2017-01-06 20:29:59,0,27.05361,0,2017,1,6,20
2017-01-06 21:00:00,0,26.73904,0,2017,1,6,21
2017-01-06 21:30:00,0,26.38559,0,2017,1,6,21
2017-01-06 21:59:59,0,26.01483,0,2017,1,6,21
2017-01-06 22:30:00,0,25.70453,0,2017,1,6,22
2017-01-06 23:00:00,0,25.37922,0,2017,1,6,23
2017-01-06 23:29:59,0,25.0398,0,2017,1,6,23
2017-01-07 00:00:00,0,24.7213,0,2017,1,7,0
2017-01-07 00:30:00,0,24.57321,0,2017,1,7,0
2017-01-07 00:59:59,0,24.33335,0,2017,1,7,0
