"date","GPP","Tair","SW","year","month","day","hour"
2016-01-01 00:00:00,0,21.32708,0,2016,1,1,0
2016-01-01 00:30:00,0,20.99797,0,2016,1,1,0
2016-01-01 00:59:59,0,20.73819,0,2016,1,1,0
2016-01-01 01:30:00,0,20.67173,0,2016,1,1,1
2016-01-01 02:00:00,0,20.4176,0,2016,1,1,2
2016-01-01 02:29:59,0,20.08658,0,2016,1,1,2
2016-01-01 03:00:00,0,19.98215,0,2016,1,1,3
2016-01-01 03:30:00,0,19.97003,0,2016,1,1,3
2016-01-01 03:59:59,0,19.89982,0,2016,1,1,3
2016-01-01 04:30:00,0,19.48014,0,2016,1,1,4
2016-01-01 05:00:00,0,19.27328,0,2016,1,1,5
2016-01-01 05:29:59,0,19.33664,0,2016,1,1,5
2016-01-01 06:00:00,0,19.35784,0,2016,1,1,6
2016-01-01 06:30:00,0,19.21553,23.99054,2016,1,1,6
2016-01-01 06:59:59,1.10844369061495,19.89738,123.3774,2016,1,1,6
2016-01-01 07:30:00,1.93497162834108,20.33378,193.744,2016,1,1,7
2016-01-01 08:00:00,2.77043317244134,21.18733,321.7632,2016,1,1,8
2016-01-01 08:29:59,4.97376410429876,22.16908,501.9151,2016,1,1,8
2016-01-01 09:00:00,5.45174914752737,22.67722,519.6878,2016,1,1,9
2016-01-01 09:30:00,6.30553449548633,23.12933,739.5176,2016,1,1,9
2016-01-01 09:59:59,6.56925420146238,23.9787,847.4245,2016,1,1,9
2016-01-01 10:30:00,6.37327847321307,24.49155,911.7216,2016,1,1,10
2016-01-01 11:00:00,5.78489256847736,25.24817,994.5401,2016,1,1,11
2016-01-01 11:29:59,6.83804245155035,26.00046,1111.514,2016,1,1,11
2016-01-01 12:00:00,7.63396847276311,26.68654,1079.142,2016,1,1,12
2016-01-01 12:30:00,7.07097077096002,27.05955,1101.74,2016,1,1,12
2016-01-01 12:59:59,7.17354216478095,27.7612,1158.603,2016,1,1,12
2016-01-01 13:30:00,7.29570189807767,28.28444,1110.49,2016,1,1,13
2016-01-01 14:00:00,7.11680974864037,28.97106,1103.211,2016,1,1,14
2016-01-01 14:29:59,7.84408584278263,29.29685,1077.687,2016,1,1,14
2016-01-01 15:00:00,7.92801336074315,29.99531,999.8589,2016,1,1,15
2016-01-01 15:30:00,7.65224899936891,30.26253,909.1899,2016,1,1,15
2016-01-01 15:59:59,7.9121019851851,30.54627,833.7515,2016,1,1,15
2016-01-01 16:30:00,7.28733835904531,30.75398,722.7835,2016,1,1,16
2016-01-01 17:00:00,6.62106210705518,30.72606,602.889,2016,1,1,17
2016-01-01 17:29:59,2.43892669669662,30.84871,470.344,2016,1,1,17
2016-01-01 18:00:00,1.81567716447862,30.73465,336.3553,2016,1,1,18
2016-01-01 18:30:00,1.54397019187169,30.49925,197.7608,2016,1,1,18
2016-01-01 18:59:59,0.978959118859767,29.75144,76.66026,2016,1,1,18
2016-01-01 19:30:00,0,29.03576,11.13556,2016,1,1,19
2016-01-01 20:00:00,0,28.50111,0,2016,1,1,20
2016-01-01 20:29:59,0,27.5785,0,2016,1,1,20
2016-01-01 21:00:00,0,26.58547,0,2016,1,1,21
2016-01-01 21:30:00,0,26.06763,0,2016,1,1,21
2016-01-01 21:59:59,0,25.62063,0,2016,1,1,21
2016-01-01 22:30:00,0,25.25469,0,2016,1,1,22
2016-01-01 23:00:00,0,24.32636,0,2016,1,1,23
2016-01-01 23:29:59,0,23.22556,0,2016,1,1,23
2016-01-02 00:00:00,0,22.30905,0,2016,1,2,0
2016-01-02 00:30:00,0,22.06524,0,2016,1,2,0
2016-01-02 00:59:59,0,22.01659,0,2016,1,2,0
2016-01-02 01:30:00,0,22.25525,0,2016,1,2,1
2016-01-02 02:00:00,0,22.04566,0,2016,1,2,2
2016-01-02 02:29:59,0,21.71141,0,2016,1,2,2
2016-01-02 03:00:00,0,21.31491,0,2016,1,2,3
2016-01-02 03:30:00,0,20.63397,0,2016,1,2,3
2016-01-02 03:59:59,0,20.34391,0,2016,1,2,3
2016-01-02 04:30:00,0,19.93218,0,2016,1,2,4
2016-01-02 05:00:00,0,19.56101,0,2016,1,2,5
2016-01-02 05:29:59,0,19.18741,0,2016,1,2,5
2016-01-02 06:00:00,0,18.81945,0,2016,1,2,6
2016-01-02 06:30:00,0.321068930493306,19.04463,35.94402,2016,1,2,6
2016-01-02 06:59:59,0.335574073139087,19.89169,127.3318,2016,1,2,6
2016-01-02 07:30:00,2.23105240260936,20.58964,246.1677,2016,1,2,7
2016-01-02 08:00:00,3.34917981319197,21.11309,373.8453,2016,1,2,8
2016-01-02 08:29:59,5.4319700658552,21.65423,502.5969,2016,1,2,8
2016-01-02 09:00:00,6.03138160360503,22.52881,593.6575,2016,1,2,9
2016-01-02 09:30:00,6.67116002890434,23.43014,745.4223,2016,1,2,9
2016-01-02 09:59:59,7.22338269038692,24.5136,851.0175,2016,1,2,9
2016-01-02 10:30:00,7.58828217178582,25.30311,944.5583,2016,1,2,10
2016-01-02 11:00:00,8.10305044159423,26.14252,1019.695,2016,1,2,11
2016-01-02 11:29:59,6.97157613903451,26.48988,1080.844,2016,1,2,11
2016-01-02 12:00:00,8.31642374160845,27.02058,1124.787,2016,1,2,12
2016-01-02 12:30:00,7.59358536753471,27.69855,1153.455,2016,1,2,12
2016-01-02 12:59:59,7.47525864589351,28.33259,1163.861,2016,1,2,12
2016-01-02 13:30:00,8.60965833285049,28.91716,1154.1,2016,1,2,13
2016-01-02 14:00:00,8.01584660591705,29.40978,1123.906,2016,1,2,14
2016-01-02 14:29:59,8.471510831605,29.84534,1076.327,2016,1,2,14
2016-01-02 15:00:00,8.59305903256441,29.96387,1014.996,2016,1,2,15
2016-01-02 15:30:00,7.67221851074984,29.85916,936.7505,2016,1,2,15
2016-01-02 15:59:59,7.44102903532083,30.05423,839.9748,2016,1,2,15
2016-01-02 16:30:00,7.70882432621022,30.15113,732.676,2016,1,2,16
2016-01-02 17:00:00,6.96242881487306,30.32492,610.1514,2016,1,2,17
2016-01-02 17:29:59,2.78525923482568,30.2678,482.9449,2016,1,2,17
2016-01-02 18:00:00,1.92153987408247,30.12647,351.4859,2016,1,2,18
2016-01-02 18:30:00,1.31564558555248,29.75309,222.4407,2016,1,2,18
2016-01-02 18:59:59,0.751096369823117,29.11416,104.7842,2016,1,2,18
2016-01-02 19:30:00,0,28.38382,18.5426,2016,1,2,19
2016-01-02 20:00:00,0,27.76695,0,2016,1,2,20
2016-01-02 20:29:59,0,27.19735,0,2016,1,2,20
2016-01-02 21:00:00,0,26.70325,0,2016,1,2,21
2016-01-02 21:30:00,0,26.36743,0,2016,1,2,21
2016-01-02 21:59:59,0,25.65252,0,2016,1,2,21
