"date","GPP","Tair","SW","year","month","day","hour"
2017-01-01 00:30:00,0,23.60952,-0.9106885,2017,1,1,0
2017-01-01 01:00:00,0,23.6212,-0.7353501,2017,1,1,1
2017-01-01 01:30:00,0,23.5723,-0.7595578,2017,1,1,1
2017-01-01 02:00:00,0,23.5554,-0.7769827,2017,1,1,2
2017-01-01 02:30:00,0,23.43588,-0.8195143,2017,1,1,2
2017-01-01 03:00:00,0,23.21012,-0.7693108,2017,1,1,3
2017-01-01 03:30:00,0,23.18882,-1.221438,2017,1,1,3
2017-01-01 04:00:00,0,22.79676,-0.9763168,2017,1,1,4
2017-01-01 04:30:00,0,22.78981,-0.7473924,2017,1,1,4
2017-01-01 05:00:00,0,22.78099,0.8765077,2017,1,1,5
2017-01-01 05:30:00,0,22.59277,7.93812,2017,1,1,5
2017-01-01 06:00:00,1.31286596463985,22.38332,22.18228,2017,1,1,6
2017-01-01 06:30:00,5.5838012402939,22.56032,63.02319,2017,1,1,6
2017-01-01 07:00:00,10.3272295370571,22.99388,119.6314,2017,1,1,7
2017-01-01 07:30:00,11.2087635969495,23.64377,157.5532,2017,1,1,7
2017-01-01 08:00:00,11.4216711612247,24.11787,173.4168,2017,1,1,8
2017-01-01 08:30:00,12.320343520519,24.58882,284.6305,2017,1,1,8
2017-01-01 09:00:00,14.5557058367053,24.97566,323.1142,2017,1,1,9
2017-01-01 09:30:00,13.0519405083995,25.43996,374.2487,2017,1,1,9
2017-01-01 10:00:00,13.3709464947518,25.57954,256.7247,2017,1,1,10
2017-01-01 10:30:00,15.5783979168298,26.07371,357.9806,2017,1,1,10
2017-01-01 11:00:00,15.1892311478661,26.23189,415.0725,2017,1,1,11
2017-01-01 11:30:00,23.1110123877749,27.13676,608.8547,2017,1,1,11
2017-01-01 12:00:00,15.3561534339592,27.21977,388.2677,2017,1,1,12
2017-01-01 12:30:00,12.4248695853916,27.2604,307.9165,2017,1,1,12
2017-01-01 13:00:00,11.6139930129422,27.54319,176.0583,2017,1,1,13
2017-01-01 13:30:00,14.4813955494771,27.52032,231.1224,2017,1,1,13
2017-01-01 14:00:00,20.0321643283794,27.77544,238.3511,2017,1,1,14
2017-01-01 14:30:00,23.2517446695132,27.38426,103.9961,2017,1,1,14
2017-01-01 15:00:00,17.3010487342925,26.76076,115.5063,2017,1,1,15
2017-01-01 15:30:00,19.8764708701979,25.66743,108.4089,2017,1,1,15
2017-01-01 16:00:00,24.0646665741424,25.36445,97.13854,2017,1,1,16
2017-01-01 16:30:00,-0.721824415557733,25.4411,108.6271,2017,1,1,16
2017-01-01 17:00:00,-26.524883589086,25.09411,64.82031,2017,1,1,17
2017-01-01 17:30:00,4.08204507322545,24.9352,47.24192,2017,1,1,17
2017-01-01 18:00:00,-8.40698127150544,24.79808,26.67592,2017,1,1,18
2017-01-01 18:30:00,0,24.61072,9.602255,2017,1,1,18
2017-01-01 19:00:00,0,24.49996,1.538013,2017,1,1,19
2017-01-01 19:30:00,0,24.00411,-3.674098,2017,1,1,19
2017-01-01 20:00:00,0,23.41935,-2.559803,2017,1,1,20
2017-01-01 20:30:00,0,23.07228,-2.047436,2017,1,1,20
2017-01-01 21:00:00,0,22.86448,-1.529722,2017,1,1,21
2017-01-01 21:30:00,0,22.76685,-1.67326,2017,1,1,21
2017-01-01 22:00:00,0,22.62473,-1.348691,2017,1,1,22
2017-01-01 22:30:00,0,22.56215,-1.431095,2017,1,1,22
2017-01-01 23:00:00,0,22.3509,-1.633659,2017,1,1,23
2017-01-01 23:30:00,0,22.34207,-1.602651,2017,1,1,23
2017-01-02 00:00:00,0,22.37657,-1.319752,2017,1,2,0
2017-01-02 00:30:00,0,22.28118,-1.299397,2017,1,2,0
2017-01-02 01:00:00,0,22.24807,-1.455881,2017,1,2,1
2017-01-02 01:30:00,0,22.11143,-1.63513,2017,1,2,1
2017-01-02 02:00:00,0,22.0078,-1.565732,2017,1,2,2
2017-01-02 02:30:00,0,21.97643,-1.521133,2017,1,2,2
2017-01-02 03:00:00,0,21.83772,-1.893224,2017,1,2,3
2017-01-02 03:30:00,0,21.69581,-1.517887,2017,1,2,3
2017-01-02 04:00:00,0,21.56565,-1.453512,2017,1,2,4
2017-01-02 04:30:00,0,21.46447,-1.385329,2017,1,2,4
2017-01-02 05:00:00,0,21.28699,0.2211969,2017,1,2,5
2017-01-02 05:30:00,0,21.43288,5.820811,2017,1,2,5
2017-01-02 06:00:00,11.1319176224889,21.65987,36.99031,2017,1,2,6
2017-01-02 06:30:00,0.848479507988087,22.0356,95.71332,2017,1,2,6
2017-01-02 07:00:00,8.09605263655249,22.25746,131.2959,2017,1,2,7
2017-01-02 07:30:00,8.02297880722448,22.41694,197.5614,2017,1,2,7
2017-01-02 08:00:00,8.10576836489283,22.49344,177.7442,2017,1,2,8
2017-01-02 08:30:00,8.80000039239371,23.09067,408.7676,2017,1,2,8
2017-01-02 09:00:00,9.29887356720128,22.95833,229.8615,2017,1,2,9
2017-01-02 09:30:00,9.98805775544113,23.04323,312.7294,2017,1,2,9
2017-01-02 10:00:00,13.1327611969752,23.35445,429.5157,2017,1,2,10
2017-01-02 10:30:00,9.64014625177248,23.32466,300.8092,2017,1,2,10
2017-01-02 11:00:00,15.9761328837863,23.7086,648.9828,2017,1,2,11
2017-01-02 11:30:00,14.8748146007575,24.56941,612.8448,2017,1,2,11
2017-01-02 12:00:00,10.2159796403421,24.60488,289.9076,2017,1,2,12
2017-01-02 12:30:00,12.2912726406282,24.82066,295.4445,2017,1,2,12
2017-01-02 13:00:00,12.5056789830769,24.89166,369.3114,2017,1,2,13
2017-01-02 13:30:00,6.93670880285995,24.7346,173.8614,2017,1,2,13
2017-01-02 14:00:00,5.89141960615448,24.50595,119.6931,2017,1,2,14
2017-01-02 14:30:00,5.8488585023093,24.13479,103.9938,2017,1,2,14
2017-01-02 15:00:00,5.65155491879538,23.97277,90.8424,2017,1,2,15
2017-01-02 15:30:00,6.04785542407414,24.04109,102.309,2017,1,2,15
2017-01-02 16:00:00,5.45370762281454,23.83031,70.86263,2017,1,2,16
2017-01-02 16:30:00,6.67987273066738,23.73237,105.5466,2017,1,2,16
2017-01-02 17:00:00,4.4608723140815,23.84302,84.68648,2017,1,2,17
2017-01-02 17:30:00,3.71669353068125,23.62066,62.17204,2017,1,2,17
2017-01-02 18:00:00,2.88655564747742,23.30167,24.65382,2017,1,2,18
2017-01-02 18:30:00,0.986427146425331,22.86689,10.35925,2017,1,2,18
2017-01-02 19:00:00,0,21.85377,-2.598758,2017,1,2,19
2017-01-02 19:30:00,0,20.57203,-4.401632,2017,1,2,19
2017-01-02 20:00:00,0,20.26196,-3.391334,2017,1,2,20
2017-01-02 20:30:00,0,20.65606,-5.813729,2017,1,2,20
2017-01-02 21:00:00,0,19.98327,-4.481032,2017,1,2,21
2017-01-02 21:30:00,0,19.59041,-3.021597,2017,1,2,21
2017-01-02 22:00:00,0,19.60653,-2.268266,2017,1,2,22
2017-01-02 22:30:00,0,19.8415,-2.060303,2017,1,2,22
2017-01-02 23:00:00,0,19.78915,-1.386452,2017,1,2,23
2017-01-02 23:30:00,0,19.81231,-1.478914,2017,1,2,23
2017-01-03 00:00:00,0,19.44331,-1.673786,2017,1,3,0
2017-01-03 00:30:00,0,19.2776,-2.39196,2017,1,3,0
2017-01-03 01:00:00,0,19.36051,-1.810225,2017,1,3,1
2017-01-03 01:30:00,0,19.44462,-1.291072,2017,1,3,1
2017-01-03 02:00:00,0,19.49742,-1.25299,2017,1,3,2
2017-01-03 02:30:00,0,19.39354,-1.291172,2017,1,3,2
2017-01-03 03:00:00,0,19.11011,-2.106415,2017,1,3,3
2017-01-03 03:30:00,0,18.99467,-1.517271,2017,1,3,3
2017-01-03 04:00:00,0,18.76945,-2.233976,2017,1,3,4
2017-01-03 04:30:00,0,18.41158,-3.88851,2017,1,3,4
2017-01-03 05:00:00,0,18.03864,-1.317052,2017,1,3,5
2017-01-03 05:30:00,3.60982050962439,17.69917,19.52323,2017,1,3,5
2017-01-03 06:00:00,4.18961641800642,17.93347,39.06128,2017,1,3,6
2017-01-03 06:30:00,6.58847092637407,18.09528,113.7894,2017,1,3,6
2017-01-03 07:00:00,4.33376305133278,19.55573,272.4371,2017,1,3,7
2017-01-03 07:30:00,8.09515023874945,20.18124,249.151,2017,1,3,7
2017-01-03 08:00:00,12.1287529546449,20.84563,289.577,2017,1,3,8
2017-01-03 08:30:00,11.9852437928393,21.48673,372.1354,2017,1,3,8
2017-01-03 09:00:00,13.2515482606363,22.18346,535.8221,2017,1,3,9
2017-01-03 09:30:00,16.9091206951844,23.11953,754.0894,2017,1,3,9
2017-01-03 10:00:00,15.4836500220419,23.30298,603.1112,2017,1,3,10
2017-01-03 10:30:00,11.7510931143772,24.03285,648.2042,2017,1,3,10
2017-01-03 11:00:00,13.0494791683536,24.70833,787.3085,2017,1,3,11
2017-01-03 11:30:00,11.1528714433936,25.72865,596.8303,2017,1,3,11
2017-01-03 12:00:00,11.6115626174503,25.34986,379.0829,2017,1,3,12
2017-01-03 12:30:00,11.1592919581474,25.59894,407.3731,2017,1,3,12
2017-01-03 13:00:00,13.0840312200002,25.87396,635.2477,2017,1,3,13
2017-01-03 13:30:00,13.2981487418694,26.02181,504.5264,2017,1,3,13
2017-01-03 14:00:00,13.6753238108174,26.16682,586.5725,2017,1,3,14
2017-01-03 14:30:00,13.5864117010245,26.37461,573.3701,2017,1,3,14
2017-01-03 15:00:00,8.20862496564749,25.73452,282.8814,2017,1,3,15
2017-01-03 15:30:00,7.56660138067273,25.30243,278.5591,2017,1,3,15
2017-01-03 16:00:00,9.81372546164565,24.44208,599.8928,2017,1,3,16
2017-01-03 16:30:00,9.05447217485231,23.97493,343.217,2017,1,3,16
2017-01-03 17:00:00,9.07941524999174,24.05792,284.7463,2017,1,3,17
2017-01-03 17:30:00,6.62731077358478,23.85019,188.4709,2017,1,3,17
2017-01-03 18:00:00,6.18064778198851,23.31503,146.4249,2017,1,3,18
2017-01-03 18:30:00,4.04793573444863,23.25899,62.26942,2017,1,3,18
2017-01-03 19:00:00,1.39669486868732,22.95747,17.05231,2017,1,3,19
2017-01-03 19:30:00,0,22.58066,0.02924312,2017,1,3,19
2017-01-03 20:00:00,0,20.45889,-2.759662,2017,1,3,20
2017-01-03 20:30:00,0,20.28196,-1.603475,2017,1,3,20
2017-01-03 21:00:00,0,20.46492,-0.7926143,2017,1,3,21
2017-01-03 21:30:00,0,20.57292,-0.901875,2017,1,3,21
2017-01-03 22:00:00,0,20.45694,-0.3779969,2017,1,3,22
2017-01-03 22:30:00,0,20.34891,-1.187178,2017,1,3,22
2017-01-03 23:00:00,0,20.22061,-0.8705704,2017,1,3,23
2017-01-03 23:30:00,0,20.06601,-0.471899,2017,1,3,23
2017-01-04 00:00:00,0,19.92528,-1.585207,2017,1,4,0
2017-01-04 00:30:00,0,19.56717,-0.7661055,2017,1,4,0
2017-01-04 01:00:00,0,19.34842,-0.7940671,2017,1,4,1
2017-01-04 01:30:00,0,19.21735,-1.474764,2017,1,4,1
2017-01-04 02:00:00,0,18.99212,-2.521912,2017,1,4,2
2017-01-04 02:30:00,0,18.89023,-1.647298,2017,1,4,2
2017-01-04 03:00:00,0,18.8338,-2.522503,2017,1,4,3
2017-01-04 03:30:00,0,18.67823,-2.780003,2017,1,4,3
2017-01-04 04:00:00,0,18.55622,-1.016736,2017,1,4,4
2017-01-04 04:30:00,0,18.55782,-1.097053,2017,1,4,4
2017-01-04 05:00:00,0,18.70838,0.5350847,2017,1,4,5
2017-01-04 05:30:00,4.81503190623954,18.97869,42.45287,2017,1,4,5
