"date","Tair","SW","year","month","day","hour"
2015-01-01 00:30:00,NA,NA,2015,1,1,0
2015-01-01 01:00:00,NA,NA,2015,1,1,1
2015-01-01 01:30:00,NA,NA,2015,1,1,1
2015-01-01 02:00:00,NA,NA,2015,1,1,2
2015-01-01 02:30:00,NA,NA,2015,1,1,2
2015-01-01 03:00:00,NA,NA,2015,1,1,3
2015-01-01 03:30:00,NA,NA,2015,1,1,3
2015-01-01 04:00:00,NA,NA,2015,1,1,4
2015-01-01 04:30:00,NA,NA,2015,1,1,4
2015-01-01 05:00:00,NA,NA,2015,1,1,5
2015-01-01 05:30:00,NA,NA,2015,1,1,5
2015-01-01 06:00:00,NA,NA,2015,1,1,6
2015-01-01 06:30:00,NA,NA,2015,1,1,6
2015-01-01 07:00:00,NA,NA,2015,1,1,7
2015-01-01 07:30:00,NA,NA,2015,1,1,7
2015-01-01 08:00:00,NA,NA,2015,1,1,8
2015-01-01 08:30:00,NA,NA,2015,1,1,8
2015-01-01 09:00:00,NA,NA,2015,1,1,9
2015-01-01 09:30:00,NA,NA,2015,1,1,9
2015-01-01 10:00:00,NA,NA,2015,1,1,10
2015-01-01 10:30:00,NA,NA,2015,1,1,10
2015-01-01 11:00:00,NA,NA,2015,1,1,11
2015-01-01 11:30:00,NA,NA,2015,1,1,11
2015-01-01 12:00:00,NA,NA,2015,1,1,12
2015-01-01 12:30:00,NA,NA,2015,1,1,12
2015-01-01 13:00:00,NA,NA,2015,1,1,13
2015-01-01 13:30:00,NA,NA,2015,1,1,13
2015-01-01 14:00:00,NA,NA,2015,1,1,14
2015-01-01 14:30:00,NA,NA,2015,1,1,14
2015-01-01 15:00:00,NA,NA,2015,1,1,15
2015-01-01 15:30:00,NA,NA,2015,1,1,15
2015-01-01 16:00:00,NA,NA,2015,1,1,16
2015-01-01 16:30:00,NA,NA,2015,1,1,16
2015-01-01 17:00:00,NA,NA,2015,1,1,17
2015-01-01 17:30:00,NA,NA,2015,1,1,17
2015-01-01 18:00:00,NA,NA,2015,1,1,18
2015-01-01 18:30:00,NA,NA,2015,1,1,18
2015-01-01 19:00:00,NA,NA,2015,1,1,19
2015-01-01 19:30:00,NA,NA,2015,1,1,19
2015-01-01 20:00:00,NA,NA,2015,1,1,20
2015-01-01 20:30:00,NA,NA,2015,1,1,20
2015-01-01 21:00:00,NA,NA,2015,1,1,21
2015-01-01 21:30:00,NA,NA,2015,1,1,21
2015-01-01 22:00:00,NA,NA,2015,1,1,22
2015-01-01 22:30:00,NA,NA,2015,1,1,22
2015-01-01 23:00:00,NA,NA,2015,1,1,23
2015-01-01 23:30:00,NA,NA,2015,1,1,23
2015-01-02 00:00:00,NA,NA,2015,1,2,0
2015-01-02 00:30:00,NA,NA,2015,1,2,0
2015-01-02 01:00:00,NA,NA,2015,1,2,1
2015-01-02 01:30:00,NA,NA,2015,1,2,1
2015-01-02 02:00:00,NA,NA,2015,1,2,2
2015-01-02 02:30:00,NA,NA,2015,1,2,2
2015-01-02 03:00:00,NA,NA,2015,1,2,3
2015-01-02 03:30:00,NA,NA,2015,1,2,3
2015-01-02 04:00:00,NA,NA,2015,1,2,4
2015-01-02 04:30:00,NA,NA,2015,1,2,4
2015-01-02 05:00:00,NA,NA,2015,1,2,5
2015-01-02 05:30:00,NA,NA,2015,1,2,5
2015-01-02 06:00:00,NA,NA,2015,1,2,6
2015-01-02 06:30:00,NA,NA,2015,1,2,6
2015-01-02 07:00:00,NA,NA,2015,1,2,7
2015-01-02 07:30:00,NA,NA,2015,1,2,7
2015-01-02 08:00:00,NA,NA,2015,1,2,8
2015-01-02 08:30:00,NA,NA,2015,1,2,8
2015-01-02 09:00:00,NA,NA,2015,1,2,9
2015-01-02 09:30:00,NA,NA,2015,1,2,9
2015-01-02 10:00:00,NA,NA,2015,1,2,10
2015-01-02 10:30:00,NA,NA,2015,1,2,10
2015-01-02 11:00:00,NA,NA,2015,1,2,11
2015-01-02 11:30:00,NA,NA,2015,1,2,11
2015-01-02 12:00:00,NA,NA,2015,1,2,12
2015-01-02 12:30:00,NA,NA,2015,1,2,12
2015-01-02 13:00:00,NA,NA,2015,1,2,13
2015-01-02 13:30:00,NA,NA,2015,1,2,13
2015-01-02 14:00:00,NA,NA,2015,1,2,14
2015-01-02 14:30:00,NA,NA,2015,1,2,14
2015-01-02 15:00:00,NA,NA,2015,1,2,15
2015-01-02 15:30:00,NA,NA,2015,1,2,15
2015-01-02 16:00:00,NA,NA,2015,1,2,16
2015-01-02 16:30:00,NA,NA,2015,1,2,16
2015-01-02 17:00:00,NA,NA,2015,1,2,17
2015-01-02 17:30:00,NA,NA,2015,1,2,17
2015-01-02 18:00:00,NA,NA,2015,1,2,18
2015-01-02 18:30:00,NA,NA,2015,1,2,18
2015-01-02 19:00:00,NA,NA,2015,1,2,19
2015-01-02 19:30:00,NA,NA,2015,1,2,19
2015-01-02 20:00:00,NA,NA,2015,1,2,20
2015-01-02 20:30:00,NA,NA,2015,1,2,20
2015-01-02 21:00:00,NA,NA,2015,1,2,21
2015-01-02 21:30:00,NA,NA,2015,1,2,21
2015-01-02 22:00:00,NA,NA,2015,1,2,22
2015-01-02 22:30:00,NA,NA,2015,1,2,22
2015-01-02 23:00:00,NA,NA,2015,1,2,23
2015-01-02 23:30:00,NA,NA,2015,1,2,23
2015-01-03 00:00:00,NA,NA,2015,1,3,0
2015-01-03 00:30:00,NA,NA,2015,1,3,0
2015-01-03 01:00:00,NA,NA,2015,1,3,1
2015-01-03 01:30:00,NA,NA,2015,1,3,1
2015-01-03 02:00:00,NA,NA,2015,1,3,2
2015-01-03 02:30:00,NA,NA,2015,1,3,2
2015-01-03 03:00:00,NA,NA,2015,1,3,3
2015-01-03 03:30:00,NA,NA,2015,1,3,3
2015-01-03 04:00:00,NA,NA,2015,1,3,4
2015-01-03 04:30:00,NA,NA,2015,1,3,4
2015-01-03 05:00:00,NA,NA,2015,1,3,5
2015-01-03 05:30:00,NA,NA,2015,1,3,5
2015-01-03 06:00:00,NA,NA,2015,1,3,6
2015-01-03 06:30:00,NA,NA,2015,1,3,6
2015-01-03 07:00:00,NA,NA,2015,1,3,7
2015-01-03 07:30:00,NA,NA,2015,1,3,7
2015-01-03 08:00:00,NA,NA,2015,1,3,8
2015-01-03 08:30:00,NA,NA,2015,1,3,8
2015-01-03 09:00:00,NA,NA,2015,1,3,9
2015-01-03 09:30:00,NA,NA,2015,1,3,9
2015-01-03 10:00:00,NA,NA,2015,1,3,10
2015-01-03 10:30:00,NA,NA,2015,1,3,10
2015-01-03 11:00:00,NA,NA,2015,1,3,11
2015-01-03 11:30:00,NA,NA,2015,1,3,11
2015-01-03 12:00:00,NA,NA,2015,1,3,12
2015-01-03 12:30:00,NA,NA,2015,1,3,12
2015-01-03 13:00:00,NA,NA,2015,1,3,13
2015-01-03 13:30:00,NA,NA,2015,1,3,13
2015-01-03 14:00:00,NA,NA,2015,1,3,14
2015-01-03 14:30:00,NA,NA,2015,1,3,14
2015-01-03 15:00:00,NA,NA,2015,1,3,15
2015-01-03 15:30:00,NA,NA,2015,1,3,15
2015-01-03 16:00:00,NA,NA,2015,1,3,16
2015-01-03 16:30:00,NA,NA,2015,1,3,16
2015-01-03 17:00:00,NA,NA,2015,1,3,17
2015-01-03 17:30:00,NA,NA,2015,1,3,17
2015-01-03 18:00:00,NA,NA,2015,1,3,18
2015-01-03 18:30:00,NA,NA,2015,1,3,18
2015-01-03 19:00:00,NA,NA,2015,1,3,19
2015-01-03 19:30:00,NA,NA,2015,1,3,19
2015-01-03 20:00:00,NA,NA,2015,1,3,20
2015-01-03 20:30:00,NA,NA,2015,1,3,20
2015-01-03 21:00:00,NA,NA,2015,1,3,21
2015-01-03 21:30:00,NA,NA,2015,1,3,21
2015-01-03 22:00:00,NA,NA,2015,1,3,22
2015-01-03 22:30:00,NA,NA,2015,1,3,22
2015-01-03 23:00:00,NA,NA,2015,1,3,23
2015-01-03 23:30:00,NA,NA,2015,1,3,23
2015-01-04 00:00:00,NA,NA,2015,1,4,0
2015-01-04 00:30:00,NA,NA,2015,1,4,0
2015-01-04 01:00:00,NA,NA,2015,1,4,1
2015-01-04 01:30:00,NA,NA,2015,1,4,1
2015-01-04 02:00:00,NA,NA,2015,1,4,2
2015-01-04 02:30:00,NA,NA,2015,1,4,2
2015-01-04 03:00:00,NA,NA,2015,1,4,3
2015-01-04 03:30:00,NA,NA,2015,1,4,3
2015-01-04 04:00:00,NA,NA,2015,1,4,4
2015-01-04 04:30:00,NA,NA,2015,1,4,4
2015-01-04 05:00:00,NA,NA,2015,1,4,5
2015-01-04 05:30:00,NA,NA,2015,1,4,5
2015-01-04 06:00:00,NA,NA,2015,1,4,6
2015-01-04 06:30:00,NA,NA,2015,1,4,6
2015-01-04 07:00:00,NA,NA,2015,1,4,7
2015-01-04 07:30:00,NA,NA,2015,1,4,7
2015-01-04 08:00:00,NA,NA,2015,1,4,8
2015-01-04 08:30:00,NA,NA,2015,1,4,8
2015-01-04 09:00:00,NA,NA,2015,1,4,9
2015-01-04 09:30:00,NA,NA,2015,1,4,9
2015-01-04 10:00:00,NA,NA,2015,1,4,10
2015-01-04 10:30:00,NA,NA,2015,1,4,10
2015-01-04 11:00:00,NA,NA,2015,1,4,11
2015-01-04 11:30:00,NA,NA,2015,1,4,11
2015-01-04 12:00:00,NA,NA,2015,1,4,12
2015-01-04 12:30:00,NA,NA,2015,1,4,12
2015-01-04 13:00:00,NA,NA,2015,1,4,13
2015-01-04 13:30:00,NA,NA,2015,1,4,13
2015-01-04 14:00:00,NA,NA,2015,1,4,14
2015-01-04 14:30:00,NA,NA,2015,1,4,14
2015-01-04 15:00:00,NA,NA,2015,1,4,15
2015-01-04 15:30:00,NA,NA,2015,1,4,15
2015-01-04 16:00:00,NA,NA,2015,1,4,16
2015-01-04 16:30:00,NA,NA,2015,1,4,16
2015-01-04 17:00:00,NA,NA,2015,1,4,17
2015-01-04 17:30:00,NA,NA,2015,1,4,17
2015-01-04 18:00:00,NA,NA,2015,1,4,18
2015-01-04 18:30:00,NA,NA,2015,1,4,18
2015-01-04 19:00:00,NA,NA,2015,1,4,19
2015-01-04 19:30:00,NA,NA,2015,1,4,19
2015-01-04 20:00:00,NA,NA,2015,1,4,20
2015-01-04 20:30:00,NA,NA,2015,1,4,20
2015-01-04 21:00:00,NA,NA,2015,1,4,21
2015-01-04 21:30:00,NA,NA,2015,1,4,21
2015-01-04 22:00:00,NA,NA,2015,1,4,22
2015-01-04 22:30:00,NA,NA,2015,1,4,22
2015-01-04 23:00:00,NA,NA,2015,1,4,23
2015-01-04 23:30:00,NA,NA,2015,1,4,23
2015-01-05 00:00:00,NA,NA,2015,1,5,0
2015-01-05 00:30:00,NA,NA,2015,1,5,0
2015-01-05 01:00:00,NA,NA,2015,1,5,1
2015-01-05 01:30:00,NA,NA,2015,1,5,1
2015-01-05 02:00:00,NA,NA,2015,1,5,2
2015-01-05 02:30:00,NA,NA,2015,1,5,2
2015-01-05 03:00:00,NA,NA,2015,1,5,3
2015-01-05 03:30:00,NA,NA,2015,1,5,3
2015-01-05 04:00:00,NA,NA,2015,1,5,4
2015-01-05 04:30:00,NA,NA,2015,1,5,4
2015-01-05 05:00:00,NA,NA,2015,1,5,5
2015-01-05 05:30:00,NA,NA,2015,1,5,5
2015-01-05 06:00:00,NA,NA,2015,1,5,6
2015-01-05 06:30:00,NA,NA,2015,1,5,6
2015-01-05 07:00:00,NA,NA,2015,1,5,7
2015-01-05 07:30:00,NA,NA,2015,1,5,7
2015-01-05 08:00:00,NA,NA,2015,1,5,8
2015-01-05 08:30:00,NA,NA,2015,1,5,8
2015-01-05 09:00:00,NA,NA,2015,1,5,9
2015-01-05 09:30:00,NA,NA,2015,1,5,9
2015-01-05 10:00:00,NA,NA,2015,1,5,10
2015-01-05 10:30:00,NA,NA,2015,1,5,10
2015-01-05 11:00:00,NA,NA,2015,1,5,11
2015-01-05 11:30:00,NA,NA,2015,1,5,11
2015-01-05 12:00:00,NA,NA,2015,1,5,12
2015-01-05 12:30:00,NA,NA,2015,1,5,12
2015-01-05 13:00:00,NA,NA,2015,1,5,13
2015-01-05 13:30:00,NA,NA,2015,1,5,13
2015-01-05 14:00:00,NA,NA,2015,1,5,14
2015-01-05 14:30:00,NA,NA,2015,1,5,14
2015-01-05 15:00:00,NA,NA,2015,1,5,15
2015-01-05 15:30:00,NA,NA,2015,1,5,15
2015-01-05 16:00:00,NA,NA,2015,1,5,16
2015-01-05 16:30:00,NA,NA,2015,1,5,16
2015-01-05 17:00:00,NA,NA,2015,1,5,17
2015-01-05 17:30:00,NA,NA,2015,1,5,17
2015-01-05 18:00:00,NA,NA,2015,1,5,18
2015-01-05 18:30:00,NA,NA,2015,1,5,18
2015-01-05 19:00:00,NA,NA,2015,1,5,19
2015-01-05 19:30:00,NA,NA,2015,1,5,19
2015-01-05 20:00:00,NA,NA,2015,1,5,20
2015-01-05 20:30:00,NA,NA,2015,1,5,20
2015-01-05 21:00:00,NA,NA,2015,1,5,21
2015-01-05 21:30:00,NA,NA,2015,1,5,21
2015-01-05 22:00:00,NA,NA,2015,1,5,22
2015-01-05 22:30:00,NA,NA,2015,1,5,22
2015-01-05 23:00:00,NA,NA,2015,1,5,23
2015-01-05 23:30:00,NA,NA,2015,1,5,23
2015-01-06 00:00:00,NA,NA,2015,1,6,0
2015-01-06 00:30:00,NA,NA,2015,1,6,0
2015-01-06 01:00:00,NA,NA,2015,1,6,1
2015-01-06 01:30:00,NA,NA,2015,1,6,1
2015-01-06 02:00:00,NA,NA,2015,1,6,2
2015-01-06 02:30:00,NA,NA,2015,1,6,2
2015-01-06 03:00:00,NA,NA,2015,1,6,3
2015-01-06 03:30:00,NA,NA,2015,1,6,3
2015-01-06 04:00:00,NA,NA,2015,1,6,4
2015-01-06 04:30:00,NA,NA,2015,1,6,4
2015-01-06 05:00:00,NA,NA,2015,1,6,5
2015-01-06 05:30:00,NA,NA,2015,1,6,5
2015-01-06 06:00:00,NA,NA,2015,1,6,6
2015-01-06 06:30:00,NA,NA,2015,1,6,6
2015-01-06 07:00:00,NA,NA,2015,1,6,7
2015-01-06 07:30:00,NA,NA,2015,1,6,7
2015-01-06 08:00:00,NA,NA,2015,1,6,8
2015-01-06 08:30:00,NA,NA,2015,1,6,8
2015-01-06 09:00:00,NA,NA,2015,1,6,9
2015-01-06 09:30:00,NA,NA,2015,1,6,9
2015-01-06 10:00:00,NA,NA,2015,1,6,10
2015-01-06 10:30:00,NA,NA,2015,1,6,10
2015-01-06 11:00:00,NA,NA,2015,1,6,11
2015-01-06 11:30:00,NA,NA,2015,1,6,11
2015-01-06 12:00:00,NA,NA,2015,1,6,12
2015-01-06 12:30:00,NA,NA,2015,1,6,12
2015-01-06 13:00:00,NA,NA,2015,1,6,13
2015-01-06 13:30:00,NA,NA,2015,1,6,13
2015-01-06 14:00:00,NA,NA,2015,1,6,14
2015-01-06 14:30:00,NA,NA,2015,1,6,14
2015-01-06 15:00:00,NA,NA,2015,1,6,15
2015-01-06 15:30:00,NA,NA,2015,1,6,15
2015-01-06 16:00:00,NA,NA,2015,1,6,16
2015-01-06 16:30:00,NA,NA,2015,1,6,16
2015-01-06 17:00:00,NA,NA,2015,1,6,17
2015-01-06 17:30:00,NA,NA,2015,1,6,17
2015-01-06 18:00:00,NA,NA,2015,1,6,18
2015-01-06 18:30:00,NA,NA,2015,1,6,18
2015-01-06 19:00:00,NA,NA,2015,1,6,19
2015-01-06 19:30:00,NA,NA,2015,1,6,19
2015-01-06 20:00:00,NA,NA,2015,1,6,20
2015-01-06 20:30:00,NA,NA,2015,1,6,20
2015-01-06 21:00:00,NA,NA,2015,1,6,21
2015-01-06 21:30:00,NA,NA,2015,1,6,21
2015-01-06 22:00:00,NA,NA,2015,1,6,22
2015-01-06 22:30:00,NA,NA,2015,1,6,22
2015-01-06 23:00:00,NA,NA,2015,1,6,23
2015-01-06 23:30:00,NA,NA,2015,1,6,23
2015-01-07 00:00:00,NA,NA,2015,1,7,0
2015-01-07 00:30:00,NA,NA,2015,1,7,0
2015-01-07 01:00:00,NA,NA,2015,1,7,1
2015-01-07 01:30:00,NA,NA,2015,1,7,1
