"date","Tair","SW","year","month","day","hour"
2016-01-01 00:30:00,21.27097,-3.29923,2016,1,1,0
2016-01-01 01:00:00,20.54658,-2.709654,2016,1,1,1
2016-01-01 01:30:00,19.78918,-2.75448,2016,1,1,1
2016-01-01 02:00:00,18.81837,-2.990092,2016,1,1,2
2016-01-01 02:30:00,18.04323,-2.813627,2016,1,1,2
2016-01-01 03:00:00,17.66694,-2.560188,2016,1,1,3
2016-01-01 03:30:00,17.34676,-1.634515,2016,1,1,3
2016-01-01 04:00:00,17.01252,-1.651963,2016,1,1,4
2016-01-01 04:30:00,16.78628,-1.342752,2016,1,1,4
2016-01-01 05:00:00,16.58741,-0.7941498,2016,1,1,5
2016-01-01 05:30:00,16.50468,13.49901,2016,1,1,5
2016-01-01 06:00:00,16.56535,48.86626,2016,1,1,6
2016-01-01 06:30:00,16.73907,75.17149,2016,1,1,6
2016-01-01 07:00:00,17.11983,259.698,2016,1,1,7
2016-01-01 07:30:00,17.26081,250.7771,2016,1,1,7
2016-01-01 08:00:00,17.43472,396.6434,2016,1,1,8
2016-01-01 08:30:00,17.30322,258.4857,2016,1,1,8
2016-01-01 09:00:00,18.08447,533.8832,2016,1,1,9
2016-01-01 09:30:00,18.51454,434.4938,2016,1,1,9
2016-01-01 10:00:00,19.06926,483.0588,2016,1,1,10
2016-01-01 10:30:00,19.94595,985.6823,2016,1,1,10
2016-01-01 11:00:00,21.03774,1069.714,2016,1,1,11
2016-01-01 11:30:00,21.48921,921.5615,2016,1,1,11
2016-01-01 12:00:00,21.97628,490.9774,2016,1,1,12
2016-01-01 12:30:00,22.42822,499.3221,2016,1,1,12
2016-01-01 13:00:00,23.30331,813.9749,2016,1,1,13
2016-01-01 13:30:00,24.70012,922.4509,2016,1,1,13
2016-01-01 14:00:00,25.10592,550.8168,2016,1,1,14
2016-01-01 14:30:00,25.76218,910.9727,2016,1,1,14
2016-01-01 15:00:00,26.93793,856.2138,2016,1,1,15
2016-01-01 15:30:00,27.609,775.0435,2016,1,1,15
2016-01-01 16:00:00,28.75129,669.2216,2016,1,1,16
2016-01-01 16:30:00,29.27397,558.7236,2016,1,1,16
2016-01-01 17:00:00,29.32701,443.5781,2016,1,1,17
2016-01-01 17:30:00,29.39566,328.6477,2016,1,1,17
2016-01-01 18:00:00,29.40596,222.5911,2016,1,1,18
2016-01-01 18:30:00,29.47665,108.0344,2016,1,1,18
2016-01-01 19:00:00,29.17528,27.81264,2016,1,1,19
2016-01-01 19:30:00,28.80266,-2.766546,2016,1,1,19
2016-01-01 20:00:00,28.42312,-4.49477,2016,1,1,20
2016-01-01 20:30:00,27.98632,-3.87294,2016,1,1,20
2016-01-01 21:00:00,27.64956,-3.259943,2016,1,1,21
2016-01-01 21:30:00,26.90585,-3.225352,2016,1,1,21
2016-01-01 22:00:00,26.13658,-3.974685,2016,1,1,22
2016-01-01 22:30:00,25.55994,-4.079036,2016,1,1,22
2016-01-01 23:00:00,25.08235,-3.559273,2016,1,1,23
2016-01-01 23:30:00,24.68779,-2.933523,2016,1,1,23
2016-01-02 00:00:00,24.29681,-2.395712,2016,1,2,0
2016-01-02 00:30:00,23.83048,-2.91569,2016,1,2,0
2016-01-02 01:00:00,23.16549,-3.275958,2016,1,2,1
2016-01-02 01:30:00,22.38837,-2.657049,2016,1,2,1
2016-01-02 02:00:00,21.63973,-3.106601,2016,1,2,2
2016-01-02 02:30:00,20.84206,-3.133158,2016,1,2,2
2016-01-02 03:00:00,20.27375,-2.582598,2016,1,2,3
2016-01-02 03:30:00,19.85762,-2.034951,2016,1,2,3
2016-01-02 04:00:00,19.31651,-1.760543,2016,1,2,4
2016-01-02 04:30:00,19.15473,-1.516081,2016,1,2,4
2016-01-02 05:00:00,18.7643,-1.431819,2016,1,2,5
2016-01-02 05:30:00,18.40933,4.7555,2016,1,2,5
2016-01-02 06:00:00,17.99618,2.883832,2016,1,2,6
2016-01-02 06:30:00,17.46559,9.783835,2016,1,2,6
